            RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield
3093,Potato Strudel,352,DrGaellon,PT50M,PT30M,PT1H20M,2008-08-12T20:37:00Z,"From Master Class at Johnson and Wales #322 - Potato Fest, chef Michael Moskwa. No quantities were provided in the episode, so all quantities are estimated from watching - I make no guarantees! If you try it and think something needs to be tweaked, please let me know!",Potato,"c(""yukon gold potato"", ""sweet potato"", ""carrot"", ""yellow onion"", ""dried thyme"", ""flour"", ""white wine"", ""egg"", ""heavy cream"", ""shiitake mushroom"", ""parsley"", ""phyllo dough"", ""butter"")",4.0,1.0,514.7,26.8,15.3,98.9,384.4,54.7,4.7,5.2,7.9,6.0,
3094,Curry Chicken Pie,5256,Jadzia,PT25M,PT15M,PT40M,2008-08-12T20:41:00Z,I created this recipe one night my family came over for dinner.  The original recipe called for coconut milk and 1/2 cup of mild curry and potatoes. As I had none of these ingredients to hand I improvised and the pie was a big hit.  I was a little surprised given that the chopped spinach made the filling look green.  But it was delicious and although I used hot curry paste the amount was only small so the pie was not too spicy. To spice up the pie you could add more curry paste and remove the evaporated milk and cream and substitute for coconut milk.,Savory Pies,"c(""chicken breasts"", ""onion"", ""frozen spinach"", ""button mushrooms"", ""evaporated milk"", ""curry paste"", ""puff pastry"", ""cornflour"", ""water"")",,,1049.3,68.0,20.5,108.9,486.3,68.4,3.5,2.9,41.2,,1 pie
3095,Homemade Chicken Noodle Soup,6496,Chef Acosta,PT1H,PT10M,PT1H10M,2008-08-12T20:53:00Z,This is my mom's recipe and the ultimate comfort food for me if it's a gray fall day.  It's also about a thousand times better the next day.  (Reheat in a pan for best results.)&nbsp;,Clear Soup,"c(""whole chickens"", ""chicken breasts"", ""chicken broth"", ""garlic cloves"", ""celery"", ""bay leaf"", ""black pepper"", ""thyme"", ""rosemary"")",,,324.1,19.1,5.5,93.2,520.1,12.1,0.8,1.2,24.2,12.0,
3096,Sloppy Joes for Two,6672,lilcindymariepower,PT20M,PT15M,PT35M,2008-08-13T01:12:00Z,Make and share this Sloppy Joes for Two recipe from Food.com.,Lunch/Snacks,"c(""hamburger"", ""tomato sauce"", ""onion"", ""green pepper"", ""brown sugar"")",,,715.8,26.4,9.9,152.2,1072.2,71.1,3.6,62.4,49.7,2.0,
3097,Oriental Beef Stir Fry,5123,unmistakable1,PT25M,PT15M,PT40M,2008-08-13T01:18:00Z,"I requested this meal often while growing up, and since it was pretty easy to put together (and chock-full of veggies), my mom never minded making it for us!  After I married and moved out of the house, my mom presented me with a family cookbook -- this recipe for &quot;can't-stop-eating stir fry&quot; was one of the first entries.  ***NOTE: For the beef, I usually use skirt steak, but chuck, sirloin, etc work well, too.  I often double the veggies and halve the meat; still filling and delicious every time!***",Vegetable,"c(""green bell peppers"", ""onion"", ""carrots"", ""garlic"", ""bean sprouts"", ""bamboo shoots"", ""beef"", ""cornstarch"", ""low sodium soy sauce"", ""low sodium beef broth"")",,,601.3,58.4,22.9,74.9,397.5,11.6,2.0,3.4,7.7,,
3098,Peaked and Tweaked Tater Tot Casserole,6667,Mizz Sha-REE,PT30M,PT20M,PT50M,2008-08-13T12:32:00Z,"This is definitely a kid (and husband) pleaser in my household!!  I've taken a classic casserole and added a few extras to it.  The only thing I would add, but can't is green beans.  I have to serve them on the side, as my family doesn't like them mixed in.",Meat,"c(""ground beef"", ""onion"", ""garlic cloves"", ""cheese"", ""sour cream"", ""green beans"", ""salt"", ""pepper"", ""onion powder"", ""garlic powder"")",5.0,3.0,924.3,60.9,24.9,142.9,1826.6,51.5,7.2,4.9,44.0,,1 casserole
3099,"Saffron, Zucchini and Herb Couscous",1281,Irmgard,PT20M,PT25M,PT45M,2008-08-13T20:26:00Z,"Make and share this Saffron, Zucchini and Herb Couscous recipe from Food.com.",Grains,"c(""kosher salt"", ""fresh ground black pepper"", ""ground cumin"", ""saffron thread"", ""olive oil"", ""unsalted butter"", ""zucchini"", ""couscous"", ""basil leaves"", ""fresh parsley leaves"")",,,256.9,7.4,3.0,12.0,394.4,39.2,3.8,2.2,8.6,,
3100,Hawaiian Meatballs,5476,LexingtonMom,PT20M,PT15M,PT35M,2008-08-15T17:28:00Z,A slightly simplified version of the original in Joy of Cooking. Sun Luck brand of sweet and sour sauce is good.,One Dish Meal,"c(""ground beef"", ""garlic clove"", ""dry mustard"", ""ginger"", ""salt"", ""soy sauce"", ""sliced water chestnuts"", ""pineapple tidbits"")",,,473.7,20.4,7.2,77.1,1082.1,47.5,3.2,28.5,24.6,4.0,
3101,Reverse Engineered Chili,2382,ATM 67,PT4H,PT30M,PT4H30M,2008-08-19T01:50:00Z,"I had been buying a name brand, pre-fab chili kit at the grocery store.  It's the same one I always use as the foundation for my chili.  However, I always altered it.  So, one day I decided to measure what they included in the kit and note my adjustments.  This is what I now use to make my chili - NO MORE kits!  I know it's long on the garlic, cumin and pepper.  the only one I compromise is the pepper.  For those with spice sensitivities, I remove a portion of chili for them before adding the pepper.  Of course, I don't reduce the quantity of pepper just because I reduced the amount of chili receiving it... lol",Meat,"c(""ground beef"", ""onions"", ""chili powder"", ""ground cumin"", ""oregano"", ""paprika"", ""garlic"", ""salt"", ""kidney beans"", ""diced tomatoes"", ""tomato sauce"", ""tomato paste"", ""water"")",,,230.8,11.7,4.2,46.3,953.5,16.5,4.9,4.9,16.8,20.0,5 quarts
3102,Chicken Breasts With Fresh Tarragon- Dijon Mustard Pan Sauce,622,COOKGIRl,PT12M,PT10M,PT22M,2008-08-20T00:01:00Z,I was looking for recipes using fresh French tarragon and stumbled upon this chicken dish. Please use only fresh tarragon for this recipe. From karynskitchen.com,Chicken,"c(""boneless skinless chicken breasts"", ""olive oil"", ""half-and-half"", ""heavy cream"", ""Dijon mustard"", ""tarragon leaf"")",5.0,1.0,199.1,7.6,2.4,76.8,169.9,2.2,0.1,0.6,28.8,,4 chicken breasts
3103,Diabetic Yale Beets,6229,Abe ray,PT1H,PT3M,PT1H3M,2008-08-20T00:18:00Z,Make and share this Diabetic Yale Beets recipe from Food.com.,Vegan,"c(""beets"", ""Splenda sugar substitute"", ""cornstarch"", ""water"", ""lemon juice"", ""mint leaves"")",,,50.5,0.1,0.0,0.0,39.7,12.2,1.1,4.4,0.9,5.0,25 medalions
3104,Cranberry Bars,5462,Runnergirlbull,,PT20M,PT20M,2008-08-20T00:33:00Z,Make and share this Cranberry Bars recipe from Food.com.,Lunch/Snacks,"c(""dates"", ""dried cranberries"", ""walnuts"", ""cinnamon"")",,,196.0,12.8,1.2,0.0,1.1,20.9,3.7,15.1,3.6,2.0,2 bars
3105,Desperation Cookies,3932,riley_68,PT12M,PT0S,PT12M,2008-08-20T01:24:00Z,"I love these cookies! They are sooo good &amp; always come out perfectly done.  Evryone I've ever made them for compliments them.  (The only problem is it makes 10 dozen, althought I guess that could be a good thing....) I got this recipe from Joanne Fluke's book Peach Cobbler Murder.",Drop Cookies,"c(""butter"", ""white sugar"", ""brown sugar"", ""vanilla"", ""baking soda"", ""salt"", ""eggs"", ""flour"", ""chocolate chips"")",4.5,4.0,1510.8,82.7,36.8,182.2,1644.5,185.9,9.6,122.3,21.0,,10 dozen
3106,Muffuletta Sandwich (Schlotzsky Style),3254,Galley Wench,PT30M,PT20M,PT50M,2008-08-20T02:17:00Z,"Darn close to the Schlotzsky Original sandwich!    The olive salad recipe is from Food Network.   For the buns, use Recipe #318969.   Can be eaten hot or cold.   Enjoy!",Lunch/Snacks,"c(""extra virgin olive oil"", ""shallot"", ""celery"", ""fresh flat-leaf parsley"", ""garlic"", ""fresh ground black pepper"", ""Sourdough Sandwich Buns (Schlotzsky Style)"", ""mortadella"", ""ham"", ""mozzarella cheese"", ""provolone cheese"", ""fontina"")",5.0,2.0,558.1,38.1,14.2,72.6,1418.0,24.4,1.1,3.2,28.8,,4 Sandwiches
3107,White Chocolate Cream Cake,6665,Chefella,PT1H30M,PT20M,PT1H50M,2008-08-21T11:31:00Z,Make and share this White Chocolate Cream Cake recipe from Food.com.,Dessert,"c(""flour"", ""baking powder"", ""salt"", ""butter"", ""granulated sugar"", ""eggs"", ""heavy cream"", ""vanilla extract"", ""walnuts"", ""white chocolate chips"", ""cream cheese"", ""powdered sugar"")",,,1902.2,112.7,64.0,392.0,951.7,212.5,2.2,172.4,18.9,,
3108,Bella Arte's Olive &amp; Basil Tapenade,5640,nanpie,,PT10M,PT10M,2008-08-21T14:26:00Z,"Mom would make tapenade occasionally back in the days when she had to patiently diced everything by hand.  Lucky me, I have a food processor!Although there are many tapenade recipes on the site, I decided to go ahead and post this since the 20 or so I read all had either capers, anchovies or lemon juice which this one doesn't.  It's also yet another great way to use up the basil from your garden.  My husband and I were served this fabulous spread at a wonderful little Italian restaurant in Hot Springs, Arkansas called &quot;Bella Arte&quot; where we ate twice in 4 days during a trip there November 2001.  We asked the waiter for the recipe which is something we've never done before or since.  He wrote down the ingredients
(the little piece of paper is still taped to the inside of one of my kitchen cabinet doors), but didn't know the amounts which he said was up to the preparer. He also made it a point to say don't underestimate the importance of the roasted red peppers and using only fresh herbs.  The amounts I've listed are all approximate-you can easily adjust to your liking(and I know you will!) taste and texture-wise.  Mine never comes out quite the same twice, but we always love it and I serve it often when I have a group at the house.  Note-unless you like food really salty don't add any to this recipe.  There is plenty in the canned olives and the parmesan cheese. Process/pulse all the ingredients then add the olives(or at least 1 can) last if you want them to be chunkier and more rustic.  Otherwise, the food processor will turn this into a fairly smooth paste pronto. Serve with salt-free bagel-type chips.",Spreads,"c(""garlic cloves"", ""pitted black olives"", ""parmesan cheese"", ""fresh basil"", ""fresh oregano"", ""cracked black pepper"", ""olive oil"")",,,647.5,56.6,9.2,9.8,2823.1,32.6,10.3,1.3,9.4,,3-4 cups(approx)
3109,Fried Chicken Batter,4942,Pasider,PT6M,PT15M,PT21M,2008-08-25T22:27:00Z,"Perfect for deep frying chicken, shrimp, fish and making onion rings! I'm sure it's a popular recipe but it is a variation of one a fish n chip shop in New Zealand used.",Lunch/Snacks,"c(""all-purpose flour"", ""eggs"", ""milk"", ""chicken"")",3.5,3.0,433.9,6.7,2.7,148.0,85.0,74.7,2.5,0.4,16.4,,30 Chicken Tenders
3110,Wedding Cake Protein Shake,794,internetnut,,PT10M,PT10M,2008-08-25T22:29:00Z,I have not tried this recipe. I got this recipe from You Tube. It was posted by 3foldutopiandream. She said she got it from LJ Community WLS.,Shakes,"c(""sugar-free white chocolate pudding mix"", ""skim milk"", ""1% low-fat milk"")",4.0,1.0,100.9,0.6,0.4,4.9,149.9,13.7,0.0,0.0,9.7,,
3111,Eleanor's Lighter Tuna Noodle Casserole,3890,MelMay,PT45M,PT30M,PT1H15M,2008-08-26T00:17:00Z,"The classic (there must be a million of these on here already!) with some healthier twists, as made by my gram.",Brunch,"c(""light mayonnaise"", ""fat-free mayonnaise"", ""light sour cream"", ""fat free sour cream"", ""parmesan cheese"", ""nonfat milk"", ""Dijon mustard"", ""dried dill"", ""celery seed"", ""kosher salt"", ""cracked pepper"", ""tuna"", ""red bell pepper"", ""green onion"")",,,481.2,24.3,7.2,88.6,551.9,39.2,2.8,5.6,25.6,6.0,
3112,Baked Caramel Corn,6335,brkfst cook,,PT1H30M,PT1H30M,2008-08-27T00:13:00Z,This is a recipe that came from my grandmother.  I was going through some of her recipe cards today remembering all the good times we had cooking and baking &quot;up north&quot; and I wanted to put it on here...just in case I lost the original handwritten copy.,Lunch/Snacks,"c(""butter"", ""brown sugar"", ""light corn syrup"", ""salt"", ""baking soda"", ""vanilla"")",5.0,3.0,621.4,32.1,16.1,61.0,570.0,85.8,2.2,58.8,2.3,,
3113,Southern Sweet Potato Pudding,5906,CHEF GRPA,PT1H,PT15M,PT1H15M,2008-08-27T00:21:00Z,Make and share this Southern Sweet Potato Pudding recipe from Food.com.,Dessert,"c(""sweet potatoes"", ""milk"", ""eggs"", ""light brown sugar"", ""ground cinnamon"", ""vanilla extract"", ""butter"", ""margarine"")",,,231.7,8.1,3.0,65.1,119.4,35.2,2.9,20.9,5.6,12.0,
3114,Grilled Prosciutto-Wrapped Cantaloupe,820,Rita1652,PT6M,PT15M,PT21M,2008-08-27T19:37:00Z,"This brings the typical Prosciutto-Wrapped Cantaloupe to the next level!!!
Crisping the prosciutto and juicy tender warm cantaloupe. Almost as easy as none cooked version. This is wonderful along or add finely minced mint or basil No need to oil or skewer.",Pork,"c(""prosciutto"", ""cantaloupe"", ""cracked pepper"", ""fresh basil"")",4.5,2.0,11.7,0.1,0.0,0.0,5.5,2.8,0.3,2.7,0.3,16.0,
3115,Maple Bacon Biscuits,6300,Brandess,PT25M,PT50M,PT1H15M,2008-08-28T14:51:00Z,"Breakfast in a biscuit! My husband and I had these during a trip to LA and they were fabulous. I am not a fan of maple, but these biscuits are very good. I just happened across the original recipe while reading food related articles. This recipe makes 2 dozen, however, I freeze 1 1/2 dozen and take them out as needed. Give them a try; I am sure you will love them as well. Adapted from Zoe Nathan of Rustic Canyon",Breads,"c(""bacon"", ""flour"", ""sugar"", ""baking powder"", ""baking soda"", ""salt"", ""butter"", ""maple syrup"", ""maple syrup"", ""buttermilk"", ""buttermilk"", ""egg"", ""heavy cream"", ""fleur de sel"")",5.0,1.0,266.6,17.1,8.1,51.1,382.7,23.6,0.5,8.5,4.8,24.0,2 dozen
3116,Reubenesque,4251,JackieOhNo,,PT20M,PT20M,2008-08-28T16:11:00Z,"With all that leftover holiday turkey, what else can you do but make sandwiches?  Here's something a little different to try. It's similar to a classic Reuben, but is not as fattening.",Lunch/Snacks,"c(""swiss cheese"", ""red onions"")",5.0,1.0,473.6,18.2,6.8,73.7,700.2,46.0,5.0,6.1,30.6,4.0,
3117,Barley &amp; Bow Tie Pilaf,6109,NELady,PT1H5M,PT10M,PT1H15M,2008-08-28T19:35:00Z,"From Safeway Pearl Barley Package - &quot;This is such a tasty dish and it's effortless to prepare because the farfalle pasta (bow ties) bakes right along with the barley.  It makes a nice change of pace from rice and potatoes, with any meat, poultry, fish or vegetarian meal.&quot;  Pilaf may be refrigerated overnight.  Bring to room temperature and reheat in the microwave",Grains,"c(""butter"", ""margarine"", ""pearl barley"", ""chicken broth"", ""vegetable broth"", ""green onions"", ""farfalle pasta"", ""salt"", ""pepper"")",5.0,2.0,376.2,7.9,4.1,15.3,784.6,63.2,7.4,2.2,13.3,,6-8
3118,Smart Bars,5665,MARIA MAC,PT30M,PT10M,PT40M,2008-08-28T20:03:00Z,Cut this out of a maagazine awhile ago. Don't remember which one but it sounds like a good breakfast alternative. They are low cal and low fat,Breakfast,"c(""quick-cooking oats"", ""brown sugar"", ""applesauce"", ""salt"", ""dried cranberries"")",,1.0,91.3,3.5,0.5,0.0,33.2,14.1,0.8,9.0,1.4,,24 bars
3119,Rice Atole (Mexican Rice Pudding/Arroz Con Leche),5306,SrtaMaestra,PT35M,PT5M,PT40M,2008-08-29T09:55:00Z,"My mom adapted this from several recipes she found, in an attempt to copy the arroz con leche that we had while I was studying in Merida, in Mexico's Yucatan Peninsula.  The bakery sold it in little plastic cups, at room temperature.

This isn't a true 'pudding' since it doesn't have any eggs--but it sure is good!  I haven't actually made this myself yet--just enjoyed it at mom's house!  Warming the milk before adding to the rice helps to avoid longer cooking times.  Simply warm the milk in the microwave or in another pan shortly before adding it to the rice.  

This dish can easily be halved if you don't need such a large amount (or doubled if you need more).  This is a nice recipe to pour into individual serving dishes (custard cups or ramekins work well) while still warm. Sprinkle with a little extra cinnamon to garnish, cool, and eat cold or at room temperature.",Breakfast,"c(""long-grain white rice"", ""water"", ""cinnamon stick"", ""milk"", ""vanilla"", ""sugar"")",5.0,15.0,370.7,6.3,3.8,22.8,84.7,69.6,0.6,25.1,8.6,6.0,
3120,Easy Bean Salad With Lemon and Olive Oil,6722,Chef Drtybrshs,,PT15M,PT15M,2008-08-29T10:10:00Z,An easy &quot;throw it together&quot; bean salad with flavors that everyone loves.  Very healthy and full of fiber!  Has a middle-eastern flair.,Lunch/Snacks,"c(""dark red kidney beans"", ""garbanzo beans"", ""tomatoes"", ""flat leaf parsley"", ""za'atar spice mix"", ""extra virgin olive oil"", ""lettuce cups"")",,,409.4,20.4,2.8,0.0,328.2,46.5,9.6,1.8,12.1,6.0,1 bowl
3121,Coco Loco (Royal Caribbean's Version),4745,januarybride,,PT4M,PT4M,2008-09-02T02:01:00Z,A fruity frozen drink from Oceans Potions:  Royal Carribean Cocktail Recipe Book.  This was my favorite drink to have poolside on our last cruise.,Beverages,"c(""dark rum"", ""cream of coconut"", ""papaya nectar"", ""banana"")",5.0,5.0,306.3,2.4,2.2,0.0,8.4,15.7,0.1,13.3,0.3,1.0,1 cocktail
3122,Ww Weight Watcher Breakfast Cookie,4837,Living la vida a be,PT15M,PT10M,PT25M,2008-09-03T19:32:00Z,"Recipe #158087 was a really good start, but I wanted to make this a little more healthy - ahemmm, lower the points. (Took some inspiration from Morning Glory muffins.) This is definitely a work in progress, so feel free to send suggestions!",Breakfast,"c(""oatmeal"", ""whole wheat flour"", ""non-fat powdered milk"", ""applesauce"", ""cinnamon"", ""nutmeg"", ""baking powder"", ""Splenda granular"", ""carrot"", ""clove"")",,,305.0,2.5,0.7,6.0,290.2,56.0,5.9,17.5,16.6,1.0,1 cookie
3123,Asian Sunflower Seed Spread,6729,MassMaiden,,PT20M,PT20M,2008-09-03T19:54:00Z,Make and share this Asian Sunflower Seed Spread recipe from Food.com.,Spreads,"c(""sunflower seeds"", ""poppy seed"", ""sesame seeds"", ""garlic cloves"", ""fresh ginger"", ""soy sauce"", ""tahini"", ""mirin"")",3.0,1.0,85.0,7.2,0.8,0.0,26.4,3.4,1.6,0.5,3.2,15.0,1 cup
3124,Mango Banana Bundt Cake With Buttered Rum Glaze,605,ChipotleChick,PT45M,PT15M,PT1H,2008-09-03T19:58:00Z,"This actually has more the consistency of banana bread than cake. It comes out moist and delicious, even without the glaze!",Dessert,"c(""all-purpose flour"", ""baking soda"", ""salt"", ""butter"", ""brown sugar"", ""eggs"", ""bananas"", ""mangoes"", ""cinnamon"", ""nutmeg"", ""butter"", ""spiced rum"", ""brown sugar"", ""water"")",,,494.8,19.1,11.5,98.6,385.8,75.2,3.0,45.5,5.7,,1 cake
3125,Christmas Snow Dessert,794,internetnut,,PT15M,PT15M,2008-09-04T00:08:00Z,Make and share this Christmas Snow Dessert recipe from Food.com.,Dessert,"c(""Splenda granular"", ""crushed pineapple"", ""lemon juice"", ""maraschino cherry"", ""light sour cream"", ""pecans"")",5.0,1.0,146.8,8.5,2.1,8.1,17.2,18.1,2.0,12.0,2.1,,
